国泰聚享纯债债券	guo tai ju xiang chun zhai zhai quan 
前海联合先进制造混合c	qian hai lian he xian jin zhi zao hun he c 
红土创新稳健混合a	hong tu chuang xin wen jian hun he a 
红土创新稳健混合c	hong tu chuang xin wen jian hun he c 
山证超短债基金c	shan zheng chao duan zhai ji jin c 
富国品质生活混合a	fu guo pin zhi sheng huo hun he a 
宝盈盈泰纯债债券c	bao ying ying tai chun zhai zhai quan c 
长盛盛康纯债a	zhang sheng sheng kang chun zhai a 
华夏海外聚享混合发起式(qdii)a(人民币)	hua xia hai wai ju xiang hun he fa qi shi (qdii)a( ren min bi ) 
广发睿阳三年定开混合	guang fa rui yang san nian ding kai hun he 
易方达中证海外中国互联网50etf联接人民币a	yi fang da zhong zheng hai wai zhong guo hu lian wang 50etf lian jie ren min bi a 
国泰量化策略收益混合a	guo tai liang hua ce lve shou yi hun he a 
嘉实消费精选股票c	jia shi xiao fei jing xuan gu piao c 
金信消费升级股票c	jin xin xiao fei sheng ji gu piao c 
安信盈利驱动股票c	an xin ying li qu dong gu piao c 
嘉实中短债债券c	jia shi zhong duan zhai zhai quan c 
华夏鼎略债券a	hua xia ding lve zhai quan a 
浙商兴永三个月定期开放债券	zhe shang xing yong san ge yue ding qi kai fang zhai quan 
红土创新中证500增强c	hong tu chuang xin zhong zheng 500 zeng qiang c 
南华瑞扬纯债a	nan hua rui yang chun zhai a 
上银慧祥利债券c	shang yin hui xiang li zhai quan c 
平安0-3年期政策性金融债债券c	ping an 0-3 nian qi zheng ce xing jin rong zhai zhai quan c 
工银沪深300指数c	gong yin hu shen 300 zhi shu c 
前海开源乾利定期开放债券	qian hai kai yuan qian li ding qi kai fang zhai quan 
广发景和中短债a	guang fa jing he zhong duan zhai a 
中银景元回报混合	zhong yin jing yuan hui bao hun he 
国金惠鑫短债a	guo jin hui xin duan zhai a 
建信中短债纯债债券a	jian xin zhong duan zhai chun zhai zhai quan a 
广发景兴中短债c	guang fa jing xing zhong duan zhai c 
太平睿盈混合a	tai ping rui ying hun he a 
长江量化匠心甄选a	chang jiang liang hua jiang xin zhen xuan a 
永赢悦利债券	yong ying yue li zhai quan 
先锋量化优选a	xian feng liang hua you xuan a 
华夏养老2050五年持有混合(fof)	hua xia yang lao 2050 wu nian chi you hun he (fof) 
嘉合锦创优势精选混合	jia he jin chuang you shi jing xuan hun he 
华宝宝裕债券c	hua bao bao yu zhai quan c 
兴银合盈债券a	xing yin he ying zhai quan a 
工银战略新兴产业混合a	gong yin zhan lve xin xing chan ye hun he a 
人保鑫泽纯债c	ren bao xin ze chun zhai c 
易方达msci中国a股国际通etf联接发起式a	yi fang da msci zhong guo a gu guo ji tong etf lian jie fa qi shi a 
易方达msci中国a股国际通etf联接发起式c	yi fang da msci zhong guo a gu guo ji tong etf lian jie fa qi shi c 
平安如意中短债a	ping an ru yi zhong duan zhai a 
中欧匠心两年持有期混合a	zhong ou jiang xin liang nian chi you qi hun he a 
华夏养老2035三年持有混合(fof)a	hua xia yang lao 2035 san nian chi you hun he (fof)a 
长城核心优势混合	chang cheng he xin you shi hun he 
睿远成长价值混合a	rui yuan cheng zhang jia zhi hun he a 
泰康港股通tmt指数a	tai kang gang gu tong tmt zhi shu a 
融通通盈灵活配置混合	rong tong tong ying ling huo pei zhi hun he 
汇安多因子混合a	hui an duo yin zi hun he a 
添富中证银行etf联接a	tian fu zhong zheng yin hang etf lian jie a 
万家1-3年政策性金融债c	wan jia 1-3 nian zheng ce xing jin rong zhai c 
嘉合锦程混合c	jia he jin cheng hun he c 
中银证券安源债券a	zhong yin zheng quan an yuan zhai quan a 
中银证券安源债券c	zhong yin zheng quan an yuan zhai quan c 
海富通研究精选混合a	hai fu tong yan jiu jing xuan hun he a 
嘉实互融精选股票	jia shi hu rong jing xuan gu piao 
华安制造先锋混合a	hua an zhi zao xian feng hun he a 
中信保诚景泰债券a	zhong xin bao cheng jing tai zhai quan a 
人保优势产业混合a	ren bao you shi chan ye hun he a 
银华盛利混合发起式a	yin hua sheng li hun he fa qi shi a 
人保鑫盛纯债a	ren bao xin sheng chun zhai a 
汇安核心成长混合c	hui an he xin cheng zhang hun he c 
交银核心资产混合	jiao yin he xin zi chan hun he 
南方安裕混合c	nan fang an yu hun he c 
博时创业板etf联接c	bo shi chuang ye ban etf lian jie c 
富国生物医药科技混合型a	fu guo sheng wu yi yao ke ji hun he xing a 
建信优享稳健养老目标一年持有期混合(fof)	jian xin you xiang wen jian yang lao mu biao yi nian chi you qi hun he (fof) 
交银中债1-3年农发债指数a	jiao yin zhong zhai 1-3 nian nong fa zhai zhi shu a 
易方达中证海外中国互联网50etf联接美元a	yi fang da zhong zheng hai wai zhong guo hu lian wang 50etf lian jie mei yuan a 
博时汇悦回报混合	bo shi hui yue hui bao hun he 
银华信用四季红债券c	yin hua xin yong si ji hong zhai quan c 
国融融泰混合a	guo rong rong tai hun he a 
国融融泰混合c	guo rong rong tai hun he c 
财通资管鸿运中短债债券c	cai tong zi guan hong yun zhong duan zhai zhai quan c 
中信建投聚利c	zhong xin jian tou ju li c 
财通新兴蓝筹混合c	cai tong xin xing lan chou hun he c 
汇添富丰利短债a	hui tian fu feng li duan zhai a 
鑫元荣利三个月定开债发起式	xin yuan rong li san ge yue ding kai zhai fa qi shi 
恒生前海恒锦裕利混合a	heng sheng qian hai heng jin yu li hun he a 
长盛安鑫中短债a	zhang sheng an xin zhong duan zhai a 
华夏养老2045三年持有混合(fof)c	hua xia yang lao 2045 san nian chi you hun he (fof)c 
平安中短债债券a	ping an zhong duan zhai zhai quan a 
华宝大健康混合	hua bao da jian kang hun he 
前海开源沪港深非周期股票c	qian hai kai yuan hu gang shen fei zhou qi gu piao c 
万家鑫意纯债债券a	wan jia xin yi chun zhai zhai quan a 
中融策略优选混合c	zhong rong ce lve you xuan hun he c 
嘉实养老2040混合(fof)	jia shi yang lao 2040 hun he (fof) 
华富恒欣纯债债券c	hua fu heng xin chun zhai zhai quan c 
大成中华沪深港300指数(lof)a	da cheng zhong hua hu shen gang 300 zhi shu (lof)a 
华夏科技成长股票	hua xia ke ji cheng zhang gu piao 
宝盈祥颐定期开放混合a	bao ying xiang yi ding qi kai fang hun he a 
泰康裕泰债券a	tai kang yu tai zhai quan a 
泰康裕泰债券c	tai kang yu tai zhai quan c 
天弘弘丰增强回报a	tian hong hong feng zeng qiang hui bao a 
金鹰鑫日享债券a	jin ying xin ri xiang zhai quan a 
前海联合添惠纯债c	qian hai lian he tian hui chun zhai c 
永赢智能领先a	yong ying zhi neng ling xian a 
鑫元承利定期开放	xin yuan cheng li ding qi kai fang 
新疆前海联合泓鑫混合c	xin jiang qian hai lian he hong xin hun he c 
上投摩根中国生物医药混合(qdii)	shang tou mo gen zhong guo sheng wu yi yao hun he (qdii) 
博时中债5-10农发行a	bo shi zhong zhai 5-10 nong fa xing a 
建信润利增强债券c	jian xin run li zeng qiang zhai quan c 
方正富邦中证500etf联接c	fang zheng fu bang zhong zheng 500etf lian jie c 
海富通上清所短融债券c	hai fu tong shang qing suo duan rong zhai quan c 
富国产业债c	fu guo chan ye zhai c 
安信尊享添益债券c	an xin zun xiang tian yi zhai quan c 
广发景秀纯债	guang fa jing xiu chun zhai 
国投瑞银中证500指数量化增强c	guo tou rui yin zhong zheng 500 zhi shu liang hua zeng qiang c 
国泰信利三个月定期开放债券	guo tai xin li san ge yue ding qi kai fang zhai quan 
国泰中证生物医药etf联接a	guo tai zhong zheng sheng wu yi yao etf lian jie a 
招商和悦稳健养老一年持有期混合(fof)a	zhao shang he yue wen jian yang lao yi nian chi you qi hun he (fof)a 
嘉实3个月理财债券a	jia shi 3 ge yue li cai zhai quan a 
博时中债1-3年国开行a	bo shi zhong zhai 1-3 nian guo kai xing a 
景顺长城集英成长两年定开混合	jing shun chang cheng ji ying cheng zhang liang nian ding kai hun he 
华安智能生活混合a	hua an zhi neng sheng huo hun he a 
中加裕盈纯债债券	zhong jia yu ying chun zhai zhai quan 
博道沪深300增强a	bo dao hu shen 300 zeng qiang a 
易方达恒利3个月定期开放债券发起式	yi fang da heng li 3 ge yue ding qi kai fang zhai quan fa qi shi 
华安养老2030三年	hua an yang lao 2030 san nian 
泰康香港银行指数a	tai kang xiang gang yin hang zhi shu a 
易方达中债3-5年国开行债券指数c	yi fang da zhong zhai 3-5 nian guo kai xing zhai quan zhi shu c 
天弘港股通精选c	tian hong gang gu tong jing xuan c 
中欧远见两年定期开放混合c	zhong ou yuan jian liang nian ding qi kai fang hun he c 
福建国有企业债6个月定期开放债券c	fu jian guo you qi ye zhai 6 ge yue ding qi kai fang zhai quan c 
平安合盛定开债	ping an he sheng ding kai zhai 
添富红利增长混合a	tian fu hong li zeng zhang hun he a 
添富红利增长混合c	tian fu hong li zeng zhang hun he c 
嘉实长青竞争优势股票a	jia shi chang qing jing zheng you shi gu piao a 
诺安恒鑫混合	nuo an heng xin hun he 
恒生前海中证质量成长低波动指数c	heng sheng qian hai zhong zheng zhi liang cheng zhang di bo dong zhi shu c 
易方达中债1-3年国开行债券指数c	yi fang da zhong zhai 1-3 nian guo kai xing zhai quan zhi shu c 
建信中债3-5年国开行债券指数c	jian xin zhong zhai 3-5 nian guo kai xing zhai quan zhi shu c 
泰康产业升级混合a	tai kang chan ye sheng ji hun he a 
国富大中华美元现汇	guo fu da zhong hua mei yuan xian hui 
鹏华养老2045混合发起式(fof)	peng hua yang lao 2045 hun he fa qi shi (fof) 
国寿安保泰荣纯债债券	guo shou an bao tai rong chun zhai zhai quan 
国联安中证全指半导体产品与设备etf	guo lian an zhong zheng quan zhi ban dao ti chan pin yu she bei etf 
广发聚利(lof)c	guang fa ju li (lof)c 
易方达科技创新混合	yi fang da ke ji chuang xin hun he 
长信利信灵活配置混合e	zhang xin li xin ling huo pei zhi hun he e 
嘉实科技创新混合	jia shi ke ji chuang xin hun he 
汇添富科技创新混合c	hui tian fu ke ji chuang xin hun he c 
南方科技创新混合a	nan fang ke ji chuang xin hun he a 
大成养老2040三年持有混合(fof)a	da cheng yang lao 2040 san nian chi you hun he (fof)a 
兴业养老2035c	xing ye yang lao 2035c 
富国创业板etf	fu guo chuang ye ban etf 
平安可转债c	ping an ke zhuan zhai c 
华宝消费升级混合	hua bao xiao fei sheng ji hun he 
嘉实汇达中短债债券a	jia shi hui da zhong duan zhai zhai quan a 
国投瑞银新增长混合c	guo tou rui yin xin zeng zhang hun he c 
永赢凯利债券	yong ying kai li zhai quan 
山证裕睿6个月定开c	shan zheng yu rui 6 ge yue ding kai c 
工银添慧债券a	gong yin tian hui zhai quan a 
招商添盈纯债e	zhao shang tian ying chun zhai e 
汇添富90天短债b	hui tian fu 90 tian duan zhai b 
华安创业板50etf联接c	hua an chuang ye ban 50etf lian jie c 
国融融信消费严选混合c	guo rong rong xin xiao fei yan xuan hun he c 
工银深红利etf联接c	gong yin shen hong li etf lian jie c 
永赢智益纯债三个月	yong ying zhi yi chun zhai san ge yue 
嘉实稳联纯债债券	jia shi wen lian chun zhai zhai quan 
南方顶峰topixetf(qdii)	nan fang ding feng topixetf(qdii) 
华夏野村日经225etf	hua xia ye cun ri jing 225etf 
华安日经225etf	hua an ri jing 225etf 
华夏创蓝筹etf联接c	hua xia chuang lan chou etf lian jie c 
鹏华科创3年封闭混合	peng hua ke chuang 3 nian feng bi hun he 
万家科创主题3年封闭运作灵活配置混合c	wan jia ke chuang zhu ti 3 nian feng bi yun zuo ling huo pei zhi hun he c 
南方信息创新混合c	nan fang xin xi chuang xin hun he c 
华安安业债券a	hua an an ye zhai quan a 
大成中债3-5年国开债指数c	da cheng zhong zhai 3-5 nian guo kai zhai zhi shu c 
安信中短利率债(lof)a	an xin zhong duan li lv zhai (lof)a 
大成惠福纯债债券	da cheng hui fu chun zhai zhai quan 
华泰柏瑞中证红利低波etf联接c	hua tai bai rui zhong zheng hong li di bo etf lian jie c 
华宝券商etf联接c	hua bao quan shang etf lian jie c 
南方旭元c	nan fang xu yuan c 
海富通中短债债券a	hai fu tong zhong duan zhai zhai quan a 
海富通中短债债券c	hai fu tong zhong duan zhai zhai quan c 
兴银合丰债券	xing yin he feng zhai quan 
博时富丰3个月定开债发起式	bo shi fu feng 3 ge yue ding kai zhai fa qi shi 
国泰惠丰纯债债券	guo tai hui feng chun zhai zhai quan 
国联安新科技混合	guo lian an xin ke ji hun he 
东兴未来价值混合a	dong xing wei lai jia zhi hun he a 
中欧盈和债券	zhong ou ying he zhai quan 
宝盈祥瑞混合c	bao ying xiang rui hun he c 
南方恒新39个月a	nan fang heng xin 39 ge yue a 
南方恒新39个月c	nan fang heng xin 39 ge yue c 
创金合信汇泽三个月定开债券	chuang jin he xin hui ze san ge yue ding kai zhai quan 
兴银汇逸定开债	xing yin hui yi ding kai zhai 
国投瑞银顺祺纯债债券	guo tou rui yin shun qi chun zhai zhai quan 
创金合信泰盈双季红定开债券c	chuang jin he xin tai ying shuang ji hong ding kai zhai quan c 
中泰青月中短债c	zhong tai qing yue zhong duan zhai c 
东方红中证竞争力指数c	dong fang hong zhong zheng jing zheng li zhi shu c 
长盛稳益6个月c	zhang sheng wen yi 6 ge yue c 
融通增祥三个月定开债券发起式	rong tong zeng xiang san ge yue ding kai zhai quan fa qi shi 
南方全球债券a美元现汇	nan fang quan qiu zhai quan a mei yuan xian hui 
融通量化多策略灵活配置混合a	rong tong liang hua duo ce lve ling huo pei zhi hun he a 
宝盈融源可转债债券a	bao ying rong yuan ke zhuan zhai zhai quan a 
鹏扬中证500质量成长指数c	peng yang zhong zheng 500 zhi liang cheng zhang zhi shu c 
工银1-3年农发债指数a	gong yin 1-3 nian nong fa zhai zhi shu a 
鹏华港美互联网美元现汇	peng hua gang mei hu lian wang mei yuan xian hui 
广发消费升级股票	guang fa xiao fei sheng ji gu piao 
民生加银中债1-3年农发债指数	min sheng jia yin zhong zhai 1-3 nian nong fa zhai zhi shu 
中邮纯债裕利三个月定开债	zhong you chun zhai yu li san ge yue ding kai zhai 
华夏战略新兴成指etf联接a	hua xia zhan lve xin xing cheng zhi etf lian jie a 
汇添富科技创新混合a	hui tian fu ke ji chuang xin hun he a 
永赢昌利债券c	yong ying chang li zhai quan c 
易方达汇诚养老2038三年持有混合发起式(fof)	yi fang da hui cheng yang lao 2038 san nian chi you hun he fa qi shi (fof) 
鹏华精选回报三年定开混合	peng hua jing xuan hui bao san nian ding kai hun he 
安信核心竞争力混合c	an xin he xin jing zheng li hun he c 
华泰紫金丰泰纯债债券发起a	hua tai zi jin feng tai chun zhai zhai quan fa qi a 
银河丰泰3个月定开债券	yin he feng tai 3 ge yue ding kai zhai quan 
中银证券安泽债券a	zhong yin zheng quan an ze zhai quan a 
嘉实汇达中短债债券c	jia shi hui da zhong duan zhai zhai quan c 
前海联合泳辉纯债c	qian hai lian he yong hui chun zhai c 
浦银安盛环保新能源c	pu yin an sheng huan bao xin neng yuan c 
易方达中短期美元债债券(qdii)a(美元现汇份额)	yi fang da zhong duan qi mei yuan zhai zhai quan (qdii)a( mei yuan xian hui fen e ) 
上银中债1-3年农发行债券指数	shang yin zhong zhai 1-3 nian nong fa xing zhai quan zhi shu 
九泰锐丰混合(lof)c	jiu tai rui feng hun he (lof)c 
汇添富90天短债c	hui tian fu 90 tian duan zhai c 
嘉实养老2030混合(fof)	jia shi yang lao 2030 hun he (fof) 
华宝沪深300增强c	hua bao hu shen 300 zeng qiang c 
兴全恒瑞定开债券发起式	xing quan heng rui ding kai zhai quan fa qi shi 
交银可转债债券a	jiao yin ke zhuan zhai zhai quan a 
嘉合磐泰短债c	jia he pan tai duan zhai c 
长安鑫盈混合c	chang an xin ying hun he c 
华夏创成长etf联接a	hua xia chuang cheng zhang etf lian jie a 
华夏创成长etf联接c	hua xia chuang cheng zhang etf lian jie c 
万家科创主题3年封闭运作灵活配置混合a	wan jia ke chuang zhu ti 3 nian feng bi yun zuo ling huo pei zhi hun he a 
华夏中证ah经济蓝筹股票指数c	hua xia zhong zheng ah jing ji lan chou gu piao zhi shu c 
南方旭元a	nan fang xu yuan a 
博时富乐纯债债券	bo shi fu le chun zhai zhai quan 
前海开源裕和混合c	qian hai kai yuan yu he hun he c 
太平恒安三个月定开债	tai ping heng an san ge yue ding kai zhai 
华商润丰灵活配置混合c	hua shang run feng ling huo pei zhi hun he c 
鑫元泽利	xin yuan ze li 
中银民丰回报混合	zhong yin min feng hui bao hun he 
信达澳银核心科技混合	xin da ao yin he xin ke ji hun he 
国寿安保泰恒纯债债券	guo shou an bao tai heng chun zhai zhai quan 
工银瑞信中证500etf	gong yin rui xin zhong zheng 500etf 
银华兴盛股票	yin hua xing sheng gu piao 
长信颐天养老三年持有混合(fof)c	zhang xin yi tian yang lao san nian chi you hun he (fof)c 
宝盈新价值混合c	bao ying xin jia zhi hun he c 
宝盈新锐混合c	bao ying xin rui hun he c 
华泰保兴多策略	hua tai bao xing duo ce lve 
富国投资级信用债a	fu guo tou zi ji xin yong zhai a 
浙商之江凤凰联接	zhe shang zhi jiang feng huang lian jie 
南方上证380etf联接c	nan fang shang zheng 380etf lian jie c 
华宝宝润债券	hua bao bao run zhai quan 
华夏恒益18个月定开债券	hua xia heng yi 18 ge yue ding kai zhai quan 
南方全球债券c人民币	nan fang quan qiu zhai quan c ren min bi 
宝盈融源可转债债券c	bao ying rong yuan ke zhuan zhai zhai quan c 
国寿安保泰弘纯债债券	guo shou an bao tai hong chun zhai zhai quan 
平安季开鑫定开债e	ping an ji kai xin ding kai zhai e 
华夏鼎淳债券c	hua xia ding chun zhai quan c 
华宝绿色领先股票	hua bao lv se ling xian gu piao 
博时颐泽平衡养老(fof)	bo shi yi ze ping heng yang lao (fof) 
国泰惠融纯债债券	guo tai hui rong chun zhai zhai quan 
方正富邦沪深300etf	fang zheng fu bang hu shen 300etf 
平安乐享一年定开债a	ping an le xiang yi nian ding kai zhai a 
鹏华锦利两年定期开放债券	peng hua jin li liang nian ding qi kai fang zhai quan 
前海开源1-3年国开债a	qian hai kai yuan 1-3 nian guo kai zhai a 
银华尊尚稳健养老一年持有混合发起式(fof)	yin hua zun shang wen jian yang lao yi nian chi you hun he fa qi shi (fof) 
汇安嘉诚债券c	hui an jia cheng zhai quan c 
申万菱信安泰丰利债券c	shen wan ling xin an tai feng li zhai quan c 
诺德研发创新100	nuo de yan fa chuang xin 100 
民生加银聚鑫三年定开债券	min sheng jia yin ju xin san nian ding kai zhai quan 
泰达宏利永利债券	tai da hong li yong li zhai quan 
海富通上证5年期地方政府债etf	hai fu tong shang zheng 5 nian qi di fang zheng fu zhai etf 
华润元大安鑫灵活配置混合c	hua run yuan da an xin ling huo pei zhi hun he c 
前海开源1-3年国开债c	qian hai kai yuan 1-3 nian guo kai zhai c 
泰康信用精选债券a	tai kang xin yong jing xuan zhai quan a 
天弘弘择短债c	tian hong hong ze duan zhai c 
富国中证消费50etf	fu guo zhong zheng xiao fei 50etf 
泓德量化精选混合	hong de liang hua jing xuan hun he 
博道志远混合a	bo dao zhi yuan hun he a 
天弘中证500指数增强c	tian hong zhong zheng 500 zhi shu zeng qiang c 
宝盈聚丰两年定开债券c	bao ying ju feng liang nian ding kai zhai quan c 
中银招利债券a	zhong yin zhao li zhai quan a 
长信利泰灵活配置混合c	zhang xin li tai ling huo pei zhi hun he c 
永赢创业板c	yong ying chuang ye ban c 
易方达中证800etf	yi fang da zhong zheng 800etf 
富国智诚精选3个月持有期混合(fof)	fu guo zhi cheng jing xuan 3 ge yue chi you qi hun he (fof) 
广发聚宝混合c	guang fa ju bao hun he c 
广发汇阳三个月定期开放债券	guang fa hui yang san ge yue ding qi kai fang zhai quan 
兴全合泰混合a	xing quan he tai hun he a 
兴全合泰混合c	xing quan he tai hun he c 
中融中证500etf	zhong rong zhong zheng 500etf 
国寿安保尊耀纯债债券a	guo shou an bao zun yao chun zhai zhai quan a 
银华丰华三个月定期开放债券发起式	yin hua feng hua san ge yue ding qi kai fang zhai quan fa qi shi 
诺德短债债券c	nuo de duan zhai zhai quan c 
易方达中证国企一带一路etf	yi fang da zhong zheng guo qi yi dai yi lu etf 
富国中证国企一带一路etf	fu guo zhong zheng guo qi yi dai yi lu etf 
浦银安盛盛诺定开债券发起式	pu yin an sheng sheng nuo ding kai zhai quan fa qi shi 
华安中债7-10年国开债a	hua an zhong zhai 7-10 nian guo kai zhai a 
大成中债1-3年国开债指数a	da cheng zhong zhai 1-3 nian guo kai zhai zhi shu a 
天弘标普500a	tian hong biao pu 500a 
格林泓泰三个月定开债c	ge lin hong tai san ge yue ding kai zhai c 
万家汽车新趋势混合a	wan jia qi che xin qu shi hun he a 
易方达汇智稳健养老一年持有混合(fof)	yi fang da hui zhi wen jian yang lao yi nian chi you hun he (fof) 
广发中债农发债总指数a	guang fa zhong zhai nong fa zhai zong zhi shu a 
万家家享中短债e	wan jia jia xiang zhong duan zhai e 
方正富邦添利纯债a	fang zheng fu bang tian li chun zhai a 
鹏华稳利短债a	peng hua wen li duan zhai a 
鹏华中证银行etf	peng hua zhong zheng yin hang etf 
鹏华丰庆债券	peng hua feng qing zhai quan 
中银创新医疗混合a	zhong yin chuang xin yi liao hun he a 
工银瑞信深证100etf	gong yin rui xin shen zheng 100etf 
华富安兴39个月定期开放债券a	hua fu an xing 39 ge yue ding qi kai fang zhai quan a 
同泰慧择混合c	tong tai hui ze hun he c 
交银创业板50指数a	jiao yin chuang ye ban 50 zhi shu a 
交银创业板50指数c	jiao yin chuang ye ban 50 zhi shu c 
兴银先锋成长混合c	xing yin xian feng cheng zhang hun he c 
汇添富鑫远债	hui tian fu xin yuan zhai 
华夏鼎泓债券a	hua xia ding hong zhai quan a 
国金及第中短债a	guo jin ji di zhong duan zhai a 
兴业中证银行50金融债指数c	xing ye zhong zheng yin hang 50 jin rong zhai zhi shu c 
创金合信中债1-3年国开债a	chuang jin he xin zhong zhai 1-3 nian guo kai zhai a 
长信利泰灵活配置混合e	zhang xin li tai ling huo pei zhi hun he e 
工银湾创100etf联接c	gong yin wan chuang 100etf lian jie c 
万家惠享39个月定期开放债券	wan jia hui xiang 39 ge yue ding qi kai fang zhai quan 
广发锐意进取3个月持有混合(fof)a	guang fa rui yi jin qu 3 ge yue chi you hun he (fof)a 
嘉实致华纯债债券	jia shi zhi hua chun zhai zhai quan 
同泰慧盈混合a	tong tai hui ying hun he a 
招商普盛全球配置(qdii)美元现钞	zhao shang pu sheng quan qiu pei zhi (qdii) mei yuan xian chao 
银华msci中国a股etf发起式联接c	yin hua msci zhong guo a gu etf fa qi shi lian jie c 
安信深圳科技指数(lof)c	an xin shen zhen ke ji zhi shu (lof)c 
富国民裕进取沪港深成长精选混合a	fu guo min yu jin qu hu gang shen cheng zhang jing xuan hun he a 
泓德研究优选混合	hong de yan jiu you xuan hun he 
芯片etf	xin pian etf 
汇添富理财60天债券b	hui tian fu li cai 60 tian zhai quan b 
汇添富理财60天债券e	hui tian fu li cai 60 tian zhai quan e 
新华鼎利债券a	xin hua ding li zhai quan a 
新华鼎利债券c	xin hua ding li zhai quan c 
工银科技创新混合	gong yin ke ji chuang xin hun he 
易方达沪深300etf联接c	yi fang da hu shen 300etf lian jie c 
方正富邦信泓混合a	fang zheng fu bang xin hong hun he a 
永赢同利债券a	yong ying tong li zhai quan a 
安信鑫日享中短债c	an xin xin ri xiang zhong duan zhai c 
华夏创成长etf	hua xia chuang cheng zhang etf 
银华美元债精选债券(qdii)a	yin hua mei yuan zhai jing xuan zhai quan (qdii)a 
平安养老2035c	ping an yang lao 2035c 
嘉实新添益定期混合a	jia shi xin tian yi ding qi hun he a 
泰康安和纯债6个月定开债券	tai kang an he chun zhai 6 ge yue ding kai zhai quan 
平安人工智能etf	ping an ren gong zhi neng etf 
华宝中证100指数c	hua bao zhong zheng 100 zhi shu c 
南方致远混合a	nan fang zhi yuan hun he a 
华夏中债3-5年政金债指数c	hua xia zhong zhai 3-5 nian zheng jin zhai zhi shu c 
新华丰泽中短债a	xin hua feng ze zhong duan zhai a 
前海联合泳辉纯债a	qian hai lian he yong hui chun zhai a 
中银中债1-3年期农发行债券指数	zhong yin zhong zhai 1-3 nian qi nong fa xing zhai quan zhi shu 
西部利得添盈短债债券a	xi bu li de tian ying duan zhai zhai quan a 
易方达中短期美元债债券(qdii)a(人民币份额)	yi fang da zhong duan qi mei yuan zhai zhai quan (qdii)a( ren min bi fen e ) 
华宝价值基金c	hua bao jia zhi ji jin c 
长城港股通价值精选混合	chang cheng gang gu tong jia zhi jing xuan hun he 
民生加银兴盈债券	min sheng jia yin xing ying zhai quan 
添富中证长三角etf	tian fu zhong zheng zhang san jiao etf 
融通通慧混合c	rong tong tong hui hun he c 
国联安中证全指半导体产品与设备etf联接a	guo lian an zhong zheng quan zhi ban dao ti chan pin yu she bei etf lian jie a 
国联安中证全指半导体产品与设备etf联接c	guo lian an zhong zheng quan zhi ban dao ti chan pin yu she bei etf lian jie c 
平安惠泰纯债	ping an hui tai chun zhai 
浙商沪港深精选混合a	zhe shang hu gang shen jing xuan hun he a 
国融融信消费严选混合a	guo rong rong xin xiao fei yan xuan hun he a 
博时中债3-5年国开行a	bo shi zhong zhai 3-5 nian guo kai xing a 
华商瑞丰短债债券c	hua shang rui feng duan zhai zhai quan c 
长安鑫盈混合a	chang an xin ying hun he a 
易方达安源中短债债券a	yi fang da an yuan zhong duan zhai zhai quan a 
新华丰润中短债a	xin hua feng run zhong duan zhai a 
华夏中证ah经济蓝筹股票指数a	hua xia zhong zheng ah jing ji lan chou gu piao zhi shu a 
浙商汇金聚盈中短债a	zhe shang hui jin ju ying zhong duan zhai a 
工银沪港深股票c	gong yin hu gang shen gu piao c 
南方初元中短债a	nan fang chu yuan zhong duan zhai a 
鹏扬元合量化大盘优选股票c	peng yang yuan he liang hua da pan you xuan gu piao c 
理财金e	li cai jin e 
汇添富内需增长股票c	hui tian fu nei xu zeng zhang gu piao c 
鹏华尊诚定期开放发起式债券	peng hua zun cheng ding qi kai fang fa qi shi zhai quan 
国寿安保尊益信用纯债债券	guo shou an bao zun yi xin yong chun zhai zhai quan 
天弘华享三个月定开	tian hong hua xiang san ge yue ding kai 
广发政策性金融债	guang fa zheng ce xing jin rong zhai 
景顺长城绩优成长混合	jing shun chang cheng ji you cheng zhang hun he 
中金科创主题	zhong jin ke chuang zhu ti 
银华科创主题3年封闭混合	yin hua ke chuang zhu ti 3 nian feng bi hun he 
中信建投医改c	zhong xin jian tou yi gai c 
上投摩根锦程均衡养老三年持有混合(fof)	shang tou mo gen jin cheng jun heng yang lao san nian chi you hun he (fof) 
合煦智远消费主题股票发起式a	he xu zhi yuan xiao fei zhu ti gu piao fa qi shi a 
长信颐天养老三年持有混合(fof)a	zhang xin yi tian yang lao san nian chi you hun he (fof)a 
嘉实沪深300红利低波动etf	jia shi hu shen 300 hong li di bo dong etf 
南方安福混合c	nan fang an fu hun he c 
华夏鼎琪三个月定开债券	hua xia ding qi san ge yue ding kai zhai quan 
富国投资级信用债d	fu guo tou zi ji xin yong zhai d 
嘉实致元42个月定期债券	jia shi zhi yuan 42 ge yue ding qi zhai quan 
申万菱信中证500指数优选增强c	shen wan ling xin zhong zheng 500 zhi shu you xuan zeng qiang c 
泰康信用精选债券c	tai kang xin yong jing xuan zhai quan c 
中加享利三年债券	zhong jia xiang li san nian zhai quan 
东方成长收益灵活配置混合c	dong fang cheng zhang shou yi ling huo pei zhi hun he c 
华安现金润利	hua an xian jin run li 
招商瑞文混合c	zhao shang rui wen hun he c 
富国央企创新etf	fu guo yang qi chuang xin etf 
广发中证央企创新驱动etf	guang fa zhong zheng yang qi chuang xin qu dong etf 
汇安中短债债券a	hui an zhong duan zhai zhai quan a 
天弘信益c	tian hong xin yi c 
华夏中证全指证券公司etf	hua xia zhong zheng quan zhi zheng quan gong si etf 
